,GEOID,Region,VMT,Area in squaremile,Area normalized VMT,Statewide percentile rank,County percentile rank
4644,6043000102,Mariposa,1483906.651,311.9819946,4756.385549,3,67
4645,6037980020,Los Angeles,1839930.235,3.294169903,558541.3895,75,72
4646,6029001902,Kern,1929824.026,0.660642028,2921134.206,92,95
4647,6073020404,San Diego,1366994.322,1.460719943,935836.0093,80,81
4648,6085512200,Santa Clara,1853393.965,102.185997,18137.45542,10,5
4649,6037402102,Los Angeles,1876518.066,0.887329996,2114791.651,88,84
4650,6079011901,San Luis Obispo,1425493.684,2.261679888,630280.9218,76,87
4651,6059075701,Orange,1255779.27,0.815321028,1540226.766,85,81
4652,6047000303,Merced,1741171.809,43.75619888,39792.57461,20,21
4653,6065042519,Riverside,2281710.543,0.367731988,6204819.31,97,97
4654,6037430600,Los Angeles,1754683.068,1.428930044,1227969.889,82,79
4655,6085504506,Santa Clara,1846350.687,0.695546985,2654530.503,91,95
4656,6037551700,Los Angeles,1884679.497,0.500823975,3763157.501,94,91
4657,6059086501,Orange,1546752.665,0.546459973,2830495.814,92,90
4658,6073020405,San Diego,1351871.727,1.980000019,682763.4917,77,78
4659,6039000509,Madera,1900045.378,31.72680092,59887.70764,28,35
4660,6037900102,Los Angeles,1601910.164,170.1719971,9413.476906,5,4
4661,6023000800,Humboldt,1080664.056,9.576129913,112849.7698,45,74
4662,6111005304,Ventura,1597462.935,1.260120034,1267706.958,83,85
4663,6037401203,Los Angeles,1751018.171,0.735417008,2380986.775,90,85
4664,6089011701,Shasta,3061674.096,1.725579977,1774286.986,87,96
4665,6059075812,Orange,1210583.308,0.617327988,1961005.059,88,84
4666,6065042742,Riverside,1925744.501,2.022099972,952348.8098,80,79
4667,6039000102,Madera,907639.1693,691.9299927,1311.750002,1,3
4668,6029001600,Kern,1236366.051,1.391090035,888775.0037,79,83
4669,6015000203,Del Norte,669795.4679,155.9049988,4296.176987,3,50
4670,6053014102,Monterey,1420105.247,4.569859982,310754.6517,67,79
4671,6073019902,San Diego,981995.0674,1.004259944,977829.5682,80,82
4672,6059075512,Orange,1373038.758,0.242456004,5663042.926,97,98
4673,6037294900,Los Angeles,2206278.993,0.248860002,8865542.79,99,97
4674,6047000201,Merced,1938148.718,46.23279953,41921.50892,20,24
4675,6059075813,Orange,1226392.669,1.153689981,1063017.526,81,77
4676,6073010001,San Diego,1590547.566,0.812210977,1958293.61,88,92
4677,6019000300,Fresno,2053398.959,0.728793025,2817533.769,92,96
4678,6085506401,Santa Clara,1437418.245,0.51907599,2769186.542,92,96
4679,6071001907,San Bernardino,2662973.954,7.02466011,379089.3669,70,58
4680,6067004702,Sacramento,1716220.622,0.594461977,2887014.959,92,90
4681,6073016606,San Diego,1140512.447,1.061920047,1074009.715,81,83
4682,6089012603,Shasta,1630070.34,311.1650085,5238.604261,3,8
4683,6013321101,Contra Costa,2100962.623,1.667889953,1259653.024,83,82
4684,6047001501,Merced,2228893.088,2.526340008,882261.7228,79,75
4685,6047001601,Merced,2268533.372,0.816641986,2777879.915,92,92
4686,6073014400,San Diego,1084982.833,0.656274021,1653246.66,86,89
4687,6059052411,Orange,1385640.463,0.690334022,2007202.917,88,84
4688,6065043001,Riverside,1917150.677,8.501709938,225501.7744,61,66
4689,6037702600,Los Angeles,1515158.367,0.839311004,1805240.68,87,83
4690,6085504507,Santa Clara,1845432.107,0.683699012,2699187.91,91,95
4691,6065042902,Riverside,2038911.551,16.75449944,121693.3731,46,53
4692,6007000903,Butte,2109645.089,2.304280043,915533.2901,80,96
4693,6059087403,Orange,1192363.398,0.243373007,4899324.764,96,97
4694,6071010417,San Bernardino,1941077.74,20.15340042,96315.14781,40,33
4695,6079011300,San Luis Obispo,1283105.987,4.191170216,306145.0433,67,75
4696,6071004604,San Bernardino,2545939.541,0.929706991,2738432.18,91,84
4697,6037119001,Los Angeles,1570424.216,0.414375007,3789862.297,94,91
4698,6067007007,Sacramento,1801707.718,1.451359987,1241392.717,83,77
4699,6065050503,Riverside,1959943.46,0.836732984,2342376.24,90,87
4700,6059086306,Orange,1146043.664,0.723895013,1583162.811,85,81
4701,6047002301,Merced,2155683.693,3.106820107,693855.3308,77,70
4702,6085511701,Santa Clara,1021438.704,3.548589945,287843.5433,66,63
4703,6037543603,Los Angeles,1879818.451,0.570722997,3293749.263,93,89
4704,6013307201,Contra Costa,2170966.452,0.60214299,3605400.195,94,96
4705,6037310701,Los Angeles,1590026.531,0.198973,7991167.299,98,97
4706,6089010803,Shasta,2661107.432,1.961660028,1356558.932,83,86
4707,6073017809,San Diego,1332005.676,0.601347029,2215036.595,89,94
4708,6059075504,Orange,1146986.729,0.778066993,1474149.063,84,79
4709,6047001005,Merced,2159314.35,1.093279958,1975079.058,88,83
4710,6067005202,Sacramento,1370468.654,0.715080976,1916522.323,87,84
4711,6059076103,Orange,1366325.994,0.623815,2190274.351,89,85
4712,6055201200,Napa,1601841.934,23.10079956,69341.40654,31,40
4713,6059075513,Orange,1279533.114,0.25632301,4991877.689,96,97
4714,6041112100,Marin,1825181.393,1.136790037,1605557.168,85,92
4715,6041107000,Marin,2184959.414,7.770579815,281183.5753,65,75
4716,6033000300,Lake,1031501.907,40.49739838,25470.81907,13,52
4717,6067005502,Sacramento,1361207.731,1.107360005,1229236.856,82,77
4718,6073012102,San Diego,1386690.993,0.435059011,3187362.997,93,96
4719,6073013412,San Diego,1356708.761,1.813050032,748301.8877,78,79
4720,6067009103,Sacramento,1319440.923,0.729892015,1807720.725,87,83
4721,6019007202,Fresno,2043844.188,2.063610077,990421.6941,80,90
4722,6075017903,San Francisco,1486491.622,1.938840032,766691.2163,78,84
4723,6005000102,Amador,1325618.212,179.2070007,7397.134078,4,30
4724,6073020304,San Diego,1252439.369,5.359889984,233668.8575,62,64
4725,6065042739,Riverside,1715848.981,3.90437007,439468.839,72,72
4726,6111007611,Ventura,1615037.507,0.882845998,1829353.603,87,94
4727,6071009916,San Bernardino,2850375.984,1.562299967,1824474.201,87,78
4728,6071002031,San Bernardino,2566206.115,0.78718102,3259994.906,93,86
4729,6053011101,Monterey,2308382.377,188.1679993,12267.66712,7,10
4730,6037294620,Los Angeles,2051859.151,0.324941993,6314539.816,98,95
4731,6037104204,Los Angeles,1588024.782,1.028699994,1543720.026,85,81
4732,6071003503,San Bernardino,2338865.968,1.519909978,1538818.747,85,74
4733,6073016616,San Diego,999868.8044,0.944589972,1058521.51,81,83
4734,6001443104,Alameda,1539023.799,0.713147998,2158070.7,89,84
4735,6081613300,San Mateo,1364051.033,3.588969946,380067.5552,70,64
4736,6061022800,Placer,1459437.92,1.16091001,1257149.914,83,89
4737,6059052422,Orange,768721.3366,2.589329958,296880.4089,66,65
4738,6111002600,Ventura,1493382.923,0.525156021,2843693.804,92,99
4739,6073012600,San Diego,917553.0191,2.763060093,332078.5608,68,70
4740,6103000202,Tehama,2324049.408,62.57759857,37138.67999,19,29
4741,6097153808,Sonoma,1600965.376,1.164499998,1374809.256,84,93
4742,6067004904,Sacramento,1504912.786,0.956404984,1573509.978,85,81
4743,6059088801,Orange,1324142.539,0.481700987,2748888.99,91,90
4744,6073009510,San Diego,1060891.552,0.637049019,1665321.693,86,89
4745,6111005601,Ventura,1485418.103,1.032279968,1438968.253,84,89
4746,6041104102,Marin,2325397.158,0.817799985,2843479.089,92,98
4747,6067000800,Sacramento,1730403.49,0.223042995,7758161.119,98,98
4748,6037980006,Los Angeles,1216451.105,1.300690055,935235.186,80,77
4749,6037543400,Los Angeles,1504609.489,1.199900031,1253945.703,83,79
4750,6065042008,Riverside,1347335.357,21.13240051,63756.85319,30,34
4751,6037125402,Los Angeles,1238623.889,0.283003986,4376701.217,95,93
4752,6065040201,Riverside,1830785.792,3.307480097,553528.8917,75,74
4753,6019005916,Fresno,1283723.876,16.52619934,77678.10671,34,44
4754,6071000816,San Bernardino,2469875.298,0.987493992,2501154.76,90,83
4755,6111006900,Ventura,1456496.071,1.077819943,1351335.239,83,88
4756,6059086502,Orange,1301201.442,0.411639005,3161025.623,93,92
4757,6073020401,San Diego,1113812.89,3.857439995,288744.0612,66,67
4758,6073001900,San Diego,1186353.228,0.709618986,1671817.203,86,89
4759,6071004003,San Bernardino,2603921.507,2.921570063,891274.7089,79,69
4760,6019006407,Fresno,415824.5669,201.029007,2068.480431,1,2
4761,6095250601,Solano,1614920.916,0.93492198,1727332.281,86,88
4762,6059099801,Orange,1247231.092,0.580645978,2148006.081,89,85
4763,6073009306,San Diego,1032059.623,1.098899961,939175.2299,80,81
4764,6111005911,Ventura,1512760.985,2.710069895,558199.9888,75,77
4765,6081607702,San Mateo,1679692.437,0.239154994,7023447.035,98,100
4766,6071000814,San Bernardino,2432033.786,1.070539951,2271782.368,89,81
4767,6073009705,San Diego,828216.8791,0.932348013,888313.0201,79,80
4768,6071001001,San Bernardino,2418564.572,0.558088005,4333661.631,95,89
4769,6073003601,San Diego,953170.7291,0.347077996,2746272.427,91,95
4770,6059075806,Orange,1123510.027,0.763625026,1471284.975,84,79
4771,6067000700,Sacramento,1653419.461,0.198376998,8334733.739,99,99
4772,6073009509,San Diego,911088.0084,1.96934998,462633.8728,73,73
4773,6065048200,Riverside,1624318.789,0.722878993,2247013.408,89,86
4774,6037553602,Los Angeles,1565378.107,0.232558995,6731101.087,98,96
4775,6067004502,Sacramento,1352864.474,1.043259978,1296766.389,83,77
4776,6037121102,Los Angeles,1204353.947,2.911170006,413701.0016,71,70
4777,6073010003,San Diego,1354061.701,0.493600011,2743236.774,91,95
4778,6071009918,San Bernardino,2600900.367,0.843517005,3083400.039,92,85
4779,6097150609,Sonoma,1676547.761,0.888279021,1887411.187,87,97
4780,6013359202,Contra Costa,1989550.14,3.741600037,531737.7915,74,69
4781,6037121101,Los Angeles,1379547.747,0.182337001,7565923.209,98,97
4782,6071012201,San Bernardino,2409257.909,1.434190035,1679873.552,86,76
4783,6061022400,Placer,1741515.944,1.200749993,1450356.822,84,91
4784,6073020708,San Diego,986242.5494,1.751230001,563171.3416,75,75
4785,6065042401,Riverside,1761764.179,8.152700424,216095.7827,60,65
4786,6073008501,San Diego,785053.7279,1.173570037,668944.9315,77,78
4787,6071001312,San Bernardino,2342807.349,1.042950034,2246327.506,89,81
4788,6071001104,San Bernardino,2246778.237,0.692049026,3246559.35,93,86
4789,6071001308,San Bernardino,2351615.872,0.41603601,5652433.484,97,92
4790,6073014002,San Diego,998077.2716,0.817467988,1220937.439,82,85
4791,6111005202,Ventura,1424696.814,4.841720104,294254.2699,66,68
4792,6029003812,Kern,1150353.433,1.786180019,644029.9523,76,80
4793,6111007402,Ventura,1362858.211,6.706830025,203204.5253,59,60
4794,6017031301,El Dorado,707669.0695,18.24410057,38788.92614,19,65
4795,6059099602,Orange,1075520.709,0.512827992,2097234.793,88,85
4796,6073003207,San Diego,984957.5951,2.16012001,455973.5526,72,73
4797,6071001702,San Bernardino,2312428.747,1.089069963,2123305.965,89,80
4798,6061020805,Placer,1678104.436,0.805465996,2083395.753,88,96
4799,6073017813,San Diego,1021522.956,2.650909901,385348.0482,70,70
4800,6073014902,San Diego,856583.4043,0.598874986,1430320.892,84,87
4801,6071002029,San Bernardino,2276887.839,0.769291997,2959718.609,92,84
4802,6071001103,San Bernardino,2280314.932,0.645828009,3530839.328,94,87
4803,6009000122,Calaveras,983586.0374,62.70209885,15686.65253,9,57
4804,6071009109,San Bernardino,2045511.671,21.02409935,97293.6646,40,33
4805,6037121222,Los Angeles,1259525.095,0.515411019,2443729.467,90,86
4806,6037109700,Los Angeles,1166591.409,0.612690985,1904045.33,87,83
4807,6037550700,Los Angeles,1212959.913,0.860364974,1409820.193,84,80
4808,6073017049,San Diego,688240.6679,4.172850132,164932.9945,54,58
4809,6037221402,Los Angeles,854371.7002,0.205528006,4156960.003,95,92
4810,6065040815,Riverside,1543143.864,0.484387994,3185759.936,93,91
4811,6111007202,Ventura,1377568.715,3.117350101,441903.7547,72,73
4812,6085505800,Santa Clara,1214070.773,0.651350975,1863927.159,87,91
4813,6071003612,San Bernardino,2462549.954,1.131559968,2176243.437,89,81
4814,6085504421,Santa Clara,1640667.4,0.616095006,2663010.384,91,95
4815,6111008502,Ventura,1189906.259,17.64900017,67420.60446,31,32
4816,6111007904,Ventura,1147866.852,0.728051007,1576629.716,85,90
4817,6071002019,San Bernardino,2233496.67,0.953894019,2341451.592,90,82
4818,6043000302,Mariposa,684834.6656,203.6569977,3362.686642,2,50
4819,6065050402,Riverside,1594967.997,0.630662024,2529037.641,90,88
4820,6029002600,Kern,1401896.16,0.874486983,1603106.95,85,87
4821,6071003804,San Bernardino,2089373.795,1.358759999,1537706.288,85,74
4822,6037430400,Los Angeles,1310526.57,1.39022994,942668.9298,80,77
4823,6081607800,San Mateo,1540854.447,0.410795003,3750908.446,94,98
4824,6073020801,San Diego,664161.2402,52.27939987,12704.07162,7,6
4825,6073001600,San Diego,1075279.858,0.265706003,4046878.305,95,98
4826,6001403000,Alameda,1083348.078,0.136060998,7962223.524,98,99
4827,6059075507,Orange,1092120.337,0.490649998,2225864.346,89,86
4828,6115040600,Yuba,1904721.356,1.60789001,1184609.236,82,89
4829,6059074405,Orange,976535.6465,0.408482999,2390639.635,90,87
4830,6037291110,Los Angeles,1130344.222,0.274654001,4115520.685,95,92
4831,6097150607,Sonoma,1355137.936,4.283349991,316373.385,67,78
4832,6093001200,Siskiyou,2492225.733,1235.130005,2017.784139,1,12
4833,6059086305,Orange,929857.6481,0.561474979,1656098.104,86,82
4834,6071009913,San Bernardino,2204369.04,4.711440086,467875.8511,73,63
4835,6089010703,Shasta,2121406.986,1.375749946,1542000.414,85,92
4836,6037980015,Los Angeles,1542476.173,2.088670015,738496.8241,78,75
4837,6037604001,Los Angeles,1276753.236,0.254449993,5017698.053,96,94
4838,6071001906,San Bernardino,2201455.828,3.012690067,730727.6151,78,68
4839,6019006411,Fresno,738397.9653,782.1500244,944.0618068,1,1
4840,6001403100,Alameda,1084278.294,0.133919999,8096462.83,98,99
4841,6037141400,Los Angeles,1189177.714,0.765403986,1553660.206,85,81
4842,6081607900,San Mateo,1478015.764,0.628745019,2350739.518,90,94
4843,6079011800,San Luis Obispo,1014601.536,5.796160221,175047.186,56,62
4844,6001400300,Alameda,675894.5017,0.42889601,1575893.657,85,80
4845,6111000400,Ventura,1184345.316,15.69019985,75483.12495,33,35
4846,6065042907,Riverside,1789833.398,8.852009773,202195.1448,59,64
4847,6007001300,Butte,1669563.376,1.565950036,1066166.441,81,98
4848,6037540600,Los Angeles,1139561.026,0.361840993,3149341.968,93,89
4849,6001402600,Alameda,977016.0469,0.123106003,7936380.23,98,99
4850,6089012102,Shasta,1951166.925,4.205890179,463912.9511,73,76
4851,6061021604,Placer,991394.0563,36.39379883,27240.74123,14,19
4852,6007003002,Butte,1828982.831,6.557779789,278902.7522,65,87
4853,6063000502,Plumas,507612.8195,342.3739929,1482.626689,1,57
4854,6065050702,Riverside,1384154.778,1.318410039,1049866.686,81,80
4855,6037189702,Los Angeles,906911.755,0.563162982,1610389.502,85,82
4856,6085506301,Santa Clara,1056931.222,0.578593016,1826726.548,87,91
4857,6073008503,San Diego,709750.3951,1.420549989,499630.7069,73,74
4858,6007000300,Butte,1974769.861,0.985140026,2004557.534,88,100
4859,6001404400,Alameda,560305.5803,1.603360057,349457.1153,69,67
4860,6085508101,Santa Clara,880419.6952,1.023990035,859793.2256,79,82
4861,6037271901,Los Angeles,1190421.597,0.254123002,4684430.713,96,93
4862,6071009132,San Bernardino,2102315.637,5.126550198,410083.8881,71,60
4863,6059062643,Orange,612990.4872,7.864490032,77944.08598,34,26
4864,6041121100,Marin,1148476.881,1.43069005,802743.3199,78,87
4865,6071007111,San Bernardino,2022317.576,0.655063987,3087206.161,92,85
4866,6059075811,Orange,890876.6368,0.456288993,1952439.462,88,84
4867,6013345116,Contra Costa,1620200.629,0.492233008,3291531.86,93,95
4868,6037108103,Los Angeles,938837.7715,0.990325987,948008.8208,80,77
4869,6067001800,Sacramento,1028769.935,0.663170993,1551289.102,85,80
4870,6073008305,San Diego,652368.5249,1.721160054,379028.3904,70,70
4871,6055201900,Napa,1002156.199,69.69670105,14378.81828,8,20
4872,6037530203,Los Angeles,1297404.415,0.284386992,4562108.85,96,93
4873,6071009129,San Bernardino,2145677.372,4.708459854,455706.8423,72,62
4874,6073020017,San Diego,677909.5648,1.885159969,359603.2039,69,70
4875,6101050800,Sutter,1075589.444,112.0179977,9601.934208,6,5
4876,6041104104,Marin,1703061.165,1.143959999,1488741.885,84,89
4877,6073003003,San Diego,665594.6744,1.263800025,526661.3872,74,74
4878,6061020714,Placer,1517518.543,0.905318022,1676227.034,86,92
4879,6111001509,Ventura,1162633.544,0.507273972,2291924.301,89,96
4880,6037277100,Los Angeles,1114415.355,0.476494998,2338776.609,90,85
4881,6067004006,Sacramento,1491743.191,0.738479972,2020018.48,88,85
4882,6059075902,Orange,964871.1424,0.739997983,1303883.476,83,79
4883,6073021206,San Diego,1005362.457,16.5442009,60768.26939,28,33
4884,6111007000,Ventura,1190417.705,0.587294996,2026950.193,88,95
4885,6037137103,Los Angeles,1131430.354,0.293327987,3857219.234,94,91
4886,6085507100,Santa Clara,1032328.669,0.688233018,1499969.693,85,89
4887,6037301000,Los Angeles,977200.6814,0.799284995,1222593.553,82,79
4888,6115040302,Yuba,1653666.793,1.116870046,1480625.969,84,100
4889,6029003400,Kern,1276800.1,3.588479996,355805.2718,69,68
4890,6059001505,Orange,962061.6053,1.210070014,795046.2321,78,73
4891,6085504414,Santa Clara,1428471.306,0.677196026,2109391.154,88,92
4892,6041108201,Marin,1658705.627,0.382515997,4336303.948,95,100
4893,6077005126,San Joaquin,1324342.175,0.523737013,2528639.644,90,86
4894,6085508102,Santa Clara,780630.1769,1.051349998,742502.6668,78,79
4895,6071000819,San Bernardino,1950504.187,1.252740026,1556990.395,85,75
4896,6037301701,Los Angeles,979807.9079,0.359822989,2723027.542,91,87
4897,6059062630,Orange,888733.2394,1.780930042,499027.597,73,71
4898,6059110606,Orange,761150.1058,0.401603997,1895275.226,87,83
4899,6073013801,San Diego,822226.1099,0.884133995,929979.0699,80,81
4900,6059087504,Orange,811586.6787,0.36551401,2220398.278,89,86
4901,6059074408,Orange,787114.0257,0.180848002,4352351.229,95,96
4902,6073002100,San Diego,892025.9122,0.344139993,2592043.732,91,95
4903,6025011700,Imperial,1117249.133,0.774052024,1443377.316,84,100
4904,6085500300,Santa Clara,841107.4336,1.113270044,755528.6679,78,80
4905,6067009622,Sacramento,1421803.881,1.165359974,1220055.53,82,76
4906,6111004704,Ventura,1029881.467,7.579299927,135880.817,49,48
4907,6101050701,Sutter,1162174.073,8.985910416,129332.9244,48,57
4908,6001450742,Alameda,1168721.092,3.125649929,373912.984,70,68
4909,6067009007,Sacramento,877307.0768,0.382265002,2295023.278,89,87
4910,6047001901,Merced,890149.5217,102.4530029,8688.369265,5,2
4911,6059021923,Orange,563757.1794,4.217520237,133670.2962,49,45
4912,6111009200,Ventura,1069961.977,0.953321993,1122351.088,82,83
4913,6037543502,Los Angeles,1264297.438,0.433070004,2919383.532,92,88
4914,6033001302,Lake,619964.2798,118.0820007,5250.286038,3,19
4915,6047001302,Merced,1456160.154,0.627350986,2321125.153,89,89
4916,6061022011,Placer,880345.7934,50.42259979,17459.34952,9,9
4917,6067009008,Sacramento,887242.6864,0.558772981,1587841.067,85,81
4918,6017031000,El Dorado,547802.5798,10.40540028,52645.98816,25,69
4919,6085504806,Santa Clara,898852.6445,0.319777995,2810864.592,92,96
4920,6001443200,Alameda,1020891.895,5.600379944,182289.7562,57,57
4921,6115040901,Yuba,1417999.89,103.5289993,13696.64441,8,21
4922,6039000104,Madera,565807.3087,18.39299965,30762.10077,16,24
4923,6041121200,Marin,1236101.984,3.805310011,324836.0792,68,76
4924,6071003606,San Bernardino,1957730.393,0.971207023,2015770.425,88,79
4925,6037241300,Los Angeles,919191.1688,0.201594993,4559593.237,96,93
4926,6047000503,Merced,1029553.738,45.60189819,22576.99304,12,11
4927,6071000105,San Bernardino,1585926.011,2.230509996,711014.9757,77,67
4928,6065050600,Riverside,1245945.042,2.334899902,533618.1823,74,73
4929,6019006302,Fresno,836853.6725,41.44540024,20191.7141,11,10
4930,6101050402,Sutter,1071305.174,3.371370077,317765.5226,67,71
4931,6085503207,Santa Clara,1320456.795,0.498071998,2651136.381,91,95
4932,6037402303,Los Angeles,1140241.039,0.364591002,3127452.49,93,89
4933,6041108100,Marin,1516656.774,2.634850025,575614.0805,75,86
4934,6037920031,Los Angeles,922674.1926,2.610599995,353433.7679,69,68
4935,6071009133,San Bernardino,1396807.165,58.99769974,23675.62076,12,14
4936,6029004901,Kern,1317160.118,0.563470006,2337586.924,90,93
4937,6113010501,Yolo,1090209.604,5.248869896,207703.682,60,57
4938,6059087200,Orange,763486.2646,0.83207202,917572.3334,80,76
4939,6075061000,San Francisco,1008107.315,1.174219966,858533.6174,79,86
4940,6065050701,Riverside,907598.5796,5.173649788,175427.1388,56,62
4941,6071006601,San Bernardino,1880000.639,0.799103975,2352635.824,90,82
4942,6053001802,Monterey,1480918.109,0.578500986,2559923.224,91,98
4943,6001443103,Alameda,1091799.864,6.442930222,169457.0369,55,56
4944,6073014806,San Diego,633150.4625,0.350418001,1806843.427,87,91
4945,6111000500,Ventura,994037.9247,20.60689926,48238.11249,23,30
4946,6081608200,San Mateo,1321924.11,0.437330991,3022708.514,92,97
4947,6059099224,Orange,844102.4206,0.493813992,1709352.985,86,82
4948,6111004715,Ventura,1274553.255,9.955519676,128024.7839,48,47
4949,6037402406,Los Angeles,1112748.762,0.450803012,2468370.293,90,86
4950,6073017037,San Diego,698462.1788,1.227789998,568877.5604,75,75
4951,6013386000,Contra Costa,1415107.283,0.381267995,3711581.626,94,96
4952,6073020105,San Diego,861101.8518,1.015779972,847724.7784,79,80
4953,6037104403,Los Angeles,919101.4449,0.2676,3434609.287,93,90
4954,6065044606,Riverside,630070.2452,15.81239986,39846.59196,20,22
4955,6073019406,San Diego,586955.8464,0.768849015,763421.4713,78,80
4956,6065041601,Riverside,1144011.941,0.320354998,3571075.675,94,91
4957,6059075505,Orange,729817.4298,0.647392988,1127317.477,82,77
4958,6059086304,Orange,727579.6608,0.493642986,1473898.509,84,79
4959,6019004505,Fresno,862725.2283,0.995589972,866546.7241,79,89
4960,6065042513,Riverside,1304182.935,0.445787996,2925567.639,92,89
4961,6001401300,Alameda,479350.3199,0.33277899,1440446.464,84,79
4962,6059042111,Orange,883155.6495,2.273220062,388504.2474,70,68
4963,6079010902,San Luis Obispo,826579.9001,0.481676996,1716046.038,86,99
4964,6037296210,Los Angeles,1309004.837,0.216030002,6059365.955,97,95
4965,6073008362,San Diego,620497.7491,0.342175007,1813392.962,87,91
4966,6059075807,Orange,719235.6471,0.624149024,1152346.025,82,78
4967,6065040902,Riverside,1149239.861,2.958199978,388492.9585,70,71
4968,6081610201,San Mateo,1089647.413,0.558745027,1950169.327,88,93
4969,6041101200,Marin,1566141.925,4.062449932,385516.6097,70,78
4970,6099001800,Stanislaus,1064333.607,1.035109997,1028232.372,81,85
4971,6059110006,Orange,678463.313,0.520448983,1303611.565,83,78
4972,6071009912,San Bernardino,1830443.524,1.089470029,1680122.881,86,76
4973,6111009100,Ventura,838832.8081,1.443950057,580929.2392,75,79
4974,6053013300,Monterey,886614.7048,2.322119951,381812.621,70,83
4975,6111002302,Ventura,1050416.037,1.225440025,857174.5782,79,81
4976,6071012001,San Bernardino,1830829.649,4.448200226,411588.8576,71,60
4977,6019006301,Fresno,786841.8947,20.79829979,37832.02967,19,21
4978,6059087405,Orange,685776.6236,0.448863,1527808.316,85,80
4979,6111008308,Ventura,871912.4604,7.758540154,112380.9948,44,45
4980,6037574202,Los Angeles,988603.0216,0.517188013,1911496.395,87,83
4981,6019004504,Fresno,858582.4405,0.988579988,868500.7289,79,89
4982,6075025800,San Francisco,881361.1367,0.096882299,9097236.022,99,100
4983,6067004501,Sacramento,969991.5515,0.695944011,1393778.143,84,79
4984,6059086402,Orange,856728.8852,0.482713997,1774816.744,87,82
4985,6037226001,Los Angeles,709172.2359,0.399524987,1775038.507,87,82
4986,6059042112,Orange,740664.0829,2.465130091,300456.388,67,66
4987,6071007410,San Bernardino,1395540.248,0.879788995,1586221.533,85,75
4988,6027000400,Inyo,940119.6751,3.720299959,252699.9665,64,100
4989,6085504505,Santa Clara,1123949.758,0.745388985,1507870.093,85,89
4990,6085504802,Santa Clara,691418.761,0.706858993,978156.5606,80,83
4991,6065042741,Riverside,1164026.491,0.697323978,1669276.445,86,84
4992,6073009604,San Diego,531488.7224,0.70580101,753029.1325,78,79
4993,6073010004,San Diego,811776.4724,0.544869006,1489856.211,84,88
4994,6065042740,Riverside,1182691.563,0.489221007,2417499.55,90,87
4995,6029002100,Kern,1006679.818,0.555239975,1813053.568,87,90
4996,6115040500,Yuba,1332736.953,0.941341996,1415784.017,84,95
4997,6061022600,Placer,901563.4964,1.169970036,770586.8261,78,82
4998,6055201700,Napa,703201.8117,70.35649872,9994.838068,6,18
4999,6085501502,Santa Clara,901410.6053,0.343071014,2627475.273,91,94
5000,6001438300,Alameda,703334.4641,0.33050099,2128085.8,89,83
5001,6037310703,Los Angeles,905716.3721,0.384070009,2358206.449,90,85
5002,6085502101,Santa Clara,773323.9559,0.73921001,1046149.194,81,84
5003,6001443322,Alameda,763442.0189,0.443349004,1721988.8,86,81
5004,6071001909,San Bernardino,1587815.347,2.727869987,582071.4897,75,65
5005,6037301801,Los Angeles,790982.709,0.27926001,2832423.842,92,88
5006,6071000813,San Bernardino,1603960.866,1.077939987,1487987.165,84,74
5007,6019004404,Fresno,849057.9635,1.061929941,799542.3526,78,87
5008,6053010400,Monterey,1116822.339,1.021479964,1093337.489,81,94
5009,6017030807,El Dorado,461438.6568,1.858170033,248329.6193,63,93
5010,6111007901,Ventura,794728.9805,0.600948989,1322456.639,83,87
5011,6019002905,Fresno,717454.5208,0.487102002,1472904.069,84,93
5012,6001430500,Alameda,757672.9236,1.006710052,752622.7852,78,73
5013,6085505203,Santa Clara,803283.2074,0.554413974,1448887.013,84,88
5014,6055201401,Napa,715719.3388,39.79949951,17983.1241,10,22
5015,6037573902,Los Angeles,735050.2477,0.27480799,2674777.574,91,87
5016,6059099509,Orange,737322.4159,0.434186995,1698167.896,86,82
5017,6037218701,Los Angeles,589388.8903,0.212319002,2775959.222,92,87
5018,6043000200,Mariposa,700346.0382,293.2690125,2388.066957,2,33
5019,6073018517,San Diego,534931.9382,0.749561012,713660.3022,77,78
5020,6067009639,Sacramento,870366.359,1.10010004,791170.1909,78,72
5021,6037296500,Los Angeles,1089622.326,0.350840002,3105752.819,93,89
5022,6071009122,San Bernardino,1324835.36,17.94179916,73840.71951,33,28
5023,6065042903,Riverside,933039.3196,17.23649979,54131.60045,25,28
5024,6037301601,Los Angeles,766416.3512,0.87212801,878788.8275,79,76
5025,6085512039,Santa Clara,1070092.892,0.537437975,1991100.259,88,92
5026,6073011902,San Diego,760167.3306,0.658025026,1155225.562,82,84
5027,6037601302,Los Angeles,797953.9894,0.470912993,1694482.848,86,82
5028,6073008366,San Diego,461592.221,2.329819918,198123.562,58,62
5029,6073002202,San Diego,676529.3671,0.187987,3598809.322,94,97
5030,6071003301,San Bernardino,1451293.97,0.747196972,1942317.788,88,78
5031,6095251802,Solano,829085.4001,0.949540019,873144.2419,79,81
5032,6001441524,Alameda,391298.0971,0.64893502,602985.0218,76,72
5033,6007000901,Butte,1051422.974,6.351540089,165538.2724,54,70
5034,6059099234,Orange,744692.3061,0.494186997,1506903.885,85,80
5035,6037203100,Los Angeles,790465.8073,0.253841013,3114019.279,93,89
5036,6095253402,Solano,1086666.109,6.467410088,168021.8347,55,47
